dataset_name,subset,model_name,folder_name,status,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_loss,epoch,runtime
nyu-mll/glue,cola,cardiffnlp/twitter-roberta-base-sentiment-latest,nyu-mll_glue@cola_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.7986577181,0.787612969,0.7925397964,0.7986577181,0.4276656806,11.0,7.0577
nyu-mll/glue,cola,deepset/roberta-base-squad2,nyu-mll_glue@cola_deepset-roberta-base-squad2,Completed,0.8149568552,0.8078343028,0.809758728,0.8149568552,0.4383616447,11.0,7.0292
nyu-mll/glue,cola,distilbert-base-uncased,nyu-mll_glue@cola_distilbert-base-uncased,Completed,0.782358581,0.7659883027,0.7755063863,0.782358581,0.4829868078,11.0,3.8738
nyu-mll/glue,cola,distilbert-base-uncased-distilled-squad,nyu-mll_glue@cola_distilbert-base-uncased-distilled-squad,Completed,0.7737296261,0.7445589348,0.7762214189,0.7737296261,0.5050643086,11.0,3.7817
nyu-mll/glue,cola,distilbert-base-uncased-finetuned-sst-2-english,nyu-mll_glue@cola_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.7689357622,0.7531332104,0.7586639084,0.7689357622,0.4989635646,11.0,3.8067
nyu-mll/glue,cola,distilroberta-base,nyu-mll_glue@cola_distilroberta-base,Completed,0.790987536,0.7765182046,0.7851564787,0.790987536,0.4565423727,11.0,3.7648
nyu-mll/glue,cola,emilyalsentzer/Bio_ClinicalBERT,nyu-mll_glue@cola_emilyalsentzer-Bio_ClinicalBERT,Completed,0.7219558965,0.676266609,0.7022363839,0.7219558965,0.5697146654,12.0,7.4716
nyu-mll/glue,cola,j-hartmann/emotion-english-distilroberta-base,nyu-mll_glue@cola_j-hartmann-emotion-english-distilroberta-base,Completed,0.7746883988,0.7409474473,0.7855671704,0.7746883988,0.5000944734,12.0,3.6965
nyu-mll/glue,cola,microsoft/deberta-base,nyu-mll_glue@cola_microsoft-deberta-base,Completed,0.8187919463,0.8038690379,0.8221217567,0.8187919463,0.4341753125,11.0,13.9973
nyu-mll/glue,cola,nlptown/bert-base-multilingual-uncased-sentiment,nyu-mll_glue@cola_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.7497603068,0.7227739332,0.7376311296,0.7497603068,0.5283551812,11.0,7.4465
nyu-mll/glue,cola,roberta-base,nyu-mll_glue@cola_roberta-base,Completed,0.8044103547,0.7924667018,0.7999203053,0.8044103547,0.4572614133,11.0,7.0401
nyu-mll/glue,cola,xlm-roberta-base,nyu-mll_glue@cola_xlm-roberta-base,Completed,0.6922339406,0.5673221545,0.78704479,0.6922339406,0.5979039073,12.0,7.0875
nyu-mll/glue,cola,zhayunduo/roberta-base-stocktwits-finetuned,nyu-mll_glue@cola_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.7631831256,0.7445349567,0.7522907885,0.7631831256,0.5074601173,11.0,7.0621
armanc/pubmed-rct20k,,GroNLP/hateBERT,armanc_pubmed-rct20k_GroNLP-hateBERT,Completed,0.8176,0.8178204915,0.8195094646,0.8176,0.5207188129,12.0,35.8151
armanc/pubmed-rct20k,,ProsusAI/finbert,armanc_pubmed-rct20k_ProsusAI-finbert,Completed,0.811,0.811024931,0.8115188727,0.811,0.5237954855,11.0,35.66
armanc/pubmed-rct20k,,albert-base-v2,armanc_pubmed-rct20k_albert-base-v2,Completed,0.8248,0.8240336579,0.8258345253,0.8248,0.5139814019,12.0,43.0309
armanc/pubmed-rct20k,,bert-base-multilingual-uncased,armanc_pubmed-rct20k_bert-base-multilingual-uncased,Completed,0.821,0.8212754525,0.8261050417,0.821,0.5125668645,12.0,35.9167
armanc/pubmed-rct20k,,bert-base-uncased,armanc_pubmed-rct20k_bert-base-uncased,Completed,0.8404,0.8389960927,0.8405984035,0.8404,0.4817243218,12.0,35.6927
armanc/pubmed-rct20k,,bert-large-uncased,armanc_pubmed-rct20k_bert-large-uncased,Completed,0.823,0.8230497869,0.8302379416,0.823,0.5361282229,12.0,115.1534
armanc/pubmed-rct20k,,bert-large-uncased-whole-word-masking-finetuned-squad,armanc_pubmed-rct20k_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.8202,0.8213507772,0.8294534037,0.8202,0.5602228642,12.0,116.0531
armanc/pubmed-rct20k,,cardiffnlp/twitter-roberta-base-sentiment-latest,armanc_pubmed-rct20k_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.8168,0.8160599027,0.8229341186,0.8168,0.5065179467,11.0,33.7695
armanc/pubmed-rct20k,,deepset/roberta-base-squad2,armanc_pubmed-rct20k_deepset-roberta-base-squad2,Completed,0.8314,0.8312185947,0.8319168735,0.8314,0.4974102676,12.0,34.445
armanc/pubmed-rct20k,,distilbert-base-uncased,armanc_pubmed-rct20k_distilbert-base-uncased,Completed,0.832,0.8304958411,0.8306930494,0.832,0.4962760806,12.0,18.2753
armanc/pubmed-rct20k,,distilbert-base-uncased-distilled-squad,armanc_pubmed-rct20k_distilbert-base-uncased-distilled-squad,Completed,0.8176,0.8178255328,0.8203229151,0.8176,0.5269075036,12.0,18.2144
armanc/pubmed-rct20k,,distilbert-base-uncased-finetuned-sst-2-english,armanc_pubmed-rct20k_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.8198,0.8193666122,0.8206392861,0.8198,0.52823174,12.0,18.5575
armanc/pubmed-rct20k,,distilroberta-base,armanc_pubmed-rct20k_distilroberta-base,Completed,0.8278,0.826306725,0.8311542757,0.8278,0.4947327673,12.0,17.6877
armanc/pubmed-rct20k,,emilyalsentzer/Bio_ClinicalBERT,armanc_pubmed-rct20k_emilyalsentzer-Bio_ClinicalBERT,Completed,0.8372,0.8349901635,0.8364187869,0.8372,0.4935177267,12.0,35.669
armanc/pubmed-rct20k,,j-hartmann/emotion-english-distilroberta-base,armanc_pubmed-rct20k_j-hartmann-emotion-english-distilroberta-base,Completed,0.8216,0.8211411263,0.8235816367,0.8216,0.5106746554,12.0,18.0235
armanc/pubmed-rct20k,,microsoft/deberta-base,armanc_pubmed-rct20k_microsoft-deberta-base,Completed,0.807,0.8049581893,0.8285366238,0.807,0.5395960212,11.0,65.6251
armanc/pubmed-rct20k,,nlptown/bert-base-multilingual-uncased-sentiment,armanc_pubmed-rct20k_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.822,0.8212310873,0.8228933601,0.822,0.5192450881,12.0,35.5739
armanc/pubmed-rct20k,,roberta-base,armanc_pubmed-rct20k_roberta-base,Completed,0.8324,0.8338087579,0.8373413678,0.8324,0.4956147075,12.0,34.6094
armanc/pubmed-rct20k,,xlm-roberta-base,armanc_pubmed-rct20k_xlm-roberta-base,Completed,0.8202,0.8204399294,0.8235874534,0.8202,0.5129672289,12.0,34.1162
armanc/pubmed-rct20k,,zhayunduo/roberta-base-stocktwits-finetuned,armanc_pubmed-rct20k_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.8114,0.8112804522,0.8164251613,0.8114,0.5796179175,13.0,33.8331
coastalchp/ledgar,,GroNLP/hateBERT,coastalchp_ledgar_GroNLP-hateBERT,Completed,0.7921584317,0.779571244,0.788154732,0.7921584317,0.9221246839,19.0,36.1179
coastalchp/ledgar,,ProsusAI/finbert,coastalchp_ledgar_ProsusAI-finbert,Completed,0.7881576315,0.7750592517,0.7767230101,0.7881576315,0.9333645105,18.0,35.8412
coastalchp/ledgar,,albert-base-v2,coastalchp_ledgar_albert-base-v2,Completed,0.7813562713,0.7752860453,0.7900188644,0.7813562713,0.945088625,19.0,42.0572
coastalchp/ledgar,,bert-base-multilingual-uncased,coastalchp_ledgar_bert-base-multilingual-uncased,Completed,0.7569513903,0.7389605217,0.7570746084,0.7569513903,0.9894964099,19.0,36.1955
coastalchp/ledgar,,bert-base-uncased,coastalchp_ledgar_bert-base-uncased,Completed,0.7951590318,0.7819220923,0.7846612783,0.7951590318,0.9062861204,18.0,35.8431
coastalchp/ledgar,,bert-large-uncased,coastalchp_ledgar_bert-large-uncased,Completed,0.7949589918,0.7787658505,0.7814218463,0.7949589918,0.8570313454,15.0,112.9657
coastalchp/ledgar,,bert-large-uncased-whole-word-masking-finetuned-squad,coastalchp_ledgar_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.7809561912,0.7642012116,0.7790177887,0.7809561912,0.9390137792,15.0,114.1933
coastalchp/ledgar,,cardiffnlp/twitter-roberta-base-sentiment-latest,coastalchp_ledgar_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.775755151,0.7544719087,0.7556749812,0.775755151,0.9257444143,16.0,34.1406
coastalchp/ledgar,,deepset/roberta-base-squad2,coastalchp_ledgar_deepset-roberta-base-squad2,Completed,0.7827565513,0.7611837108,0.7576590748,0.7827565513,0.9167314172,16.0,34.0061
coastalchp/ledgar,,distilbert-base-uncased,coastalchp_ledgar_distilbert-base-uncased,Completed,0.7947589518,0.7825066408,0.7828115677,0.7947589518,0.8555161357,17.0,18.5462
coastalchp/ledgar,,distilbert-base-uncased-distilled-squad,coastalchp_ledgar_distilbert-base-uncased-distilled-squad,Completed,0.7843568714,0.7697742537,0.7824668525,0.7843568714,0.8912735581,17.0,18.1925
coastalchp/ledgar,,distilbert-base-uncased-finetuned-sst-2-english,coastalchp_ledgar_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.7957591518,0.7844783781,0.786650427,0.7957591518,0.8742271662,18.0,18.3131
coastalchp/ledgar,,distilroberta-base,coastalchp_ledgar_distilroberta-base,Completed,0.800960192,0.7865339997,0.7893047412,0.800960192,0.8604477048,18.0,18.1026
coastalchp/ledgar,,emilyalsentzer/Bio_ClinicalBERT,coastalchp_ledgar_emilyalsentzer-Bio_ClinicalBERT,Completed,0.7783556711,0.7695488557,0.7822433002,0.7783556711,0.9861425161,19.0,35.833
coastalchp/ledgar,,j-hartmann/emotion-english-distilroberta-base,coastalchp_ledgar_j-hartmann-emotion-english-distilroberta-base,Completed,0.7953590718,0.7787586677,0.7799521988,0.7953590718,0.8521420956,18.0,17.8533
coastalchp/ledgar,,microsoft/deberta-base,coastalchp_ledgar_microsoft-deberta-base,Completed,0.7971594319,0.7806387496,0.7850888422,0.7971594319,0.8889058828,15.0,66.7789
coastalchp/ledgar,,nlptown/bert-base-multilingual-uncased-sentiment,coastalchp_ledgar_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.7863572715,0.7681609967,0.7650357721,0.7863572715,0.9709424376,18.0,35.8022
coastalchp/ledgar,,roberta-base,coastalchp_ledgar_roberta-base,Completed,0.7971594319,0.7814710311,0.7836267184,0.7971594319,0.8998017311,18.0,33.9703
coastalchp/ledgar,,xlm-roberta-base,coastalchp_ledgar_xlm-roberta-base,Completed,0.7839567914,0.7671824726,0.7703812882,0.7839567914,0.9160882235,18.0,34.3642
coastalchp/ledgar,,zhayunduo/roberta-base-stocktwits-finetuned,coastalchp_ledgar_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.7767553511,0.7582984364,0.7656063106,0.7767553511,0.9641354084,19.0,34.1421
perctrix/unfair_tos,,GroNLP/hateBERT,perctrix_unfair_tos_GroNLP-hateBERT,Completed,0.9385665529,0.9340666402,0.9342460881,0.9385665529,0.2925295532,12.0,6.2752
perctrix/unfair_tos,,ProsusAI/finbert,perctrix_unfair_tos_ProsusAI-finbert,Completed,0.9306029579,0.9296202633,0.9324645484,0.9306029579,0.2681596875,13.0,6.2627
perctrix/unfair_tos,,albert-base-v2,perctrix_unfair_tos_albert-base-v2,Completed,0.9351535836,0.9342331403,0.9373294796,0.9351535836,0.2951445878,15.0,7.5254
perctrix/unfair_tos,,bert-base-multilingual-uncased,perctrix_unfair_tos_bert-base-multilingual-uncased,Completed,0.9385665529,0.937500895,0.9398395314,0.9385665529,0.2411174625,13.0,6.2851
perctrix/unfair_tos,,bert-base-uncased,perctrix_unfair_tos_bert-base-uncased,Completed,0.9453924915,0.9440526419,0.9453771737,0.9453924915,0.2285385728,13.0,6.2886
perctrix/unfair_tos,,bert-large-uncased,perctrix_unfair_tos_bert-large-uncased,Completed,0.9408418658,0.9367412834,0.9394793885,0.9408418658,0.2582340837,12.0,19.9719
perctrix/unfair_tos,,bert-large-uncased-whole-word-masking-finetuned-squad,perctrix_unfair_tos_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9453924915,0.9430517993,0.9433772144,0.9453924915,0.3117740452,13.0,20.2996
perctrix/unfair_tos,,cardiffnlp/twitter-roberta-base-sentiment-latest,perctrix_unfair_tos_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9328782708,0.9300820645,0.9316924858,0.9328782708,0.2991783917,12.0,5.9342
perctrix/unfair_tos,,deepset/roberta-base-squad2,perctrix_unfair_tos_deepset-roberta-base-squad2,Completed,0.93629124,0.9272344969,0.9303515685,0.93629124,0.2978847921,12.0,6.0097
perctrix/unfair_tos,,distilbert-base-uncased,perctrix_unfair_tos_distilbert-base-uncased,Completed,0.9385665529,0.9373673193,0.9399314091,0.9385665529,0.2242887169,13.0,3.2006
perctrix/unfair_tos,,distilbert-base-uncased-distilled-squad,perctrix_unfair_tos_distilbert-base-uncased-distilled-squad,Completed,0.9340159272,0.9333582733,0.9386973332,0.9340159272,0.2766820788,13.0,3.1958
perctrix/unfair_tos,,distilbert-base-uncased-finetuned-sst-2-english,perctrix_unfair_tos_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9374288965,0.9356356097,0.9378208855,0.9374288965,0.2499786168,13.0,3.2603
perctrix/unfair_tos,,distilroberta-base,perctrix_unfair_tos_distilroberta-base,Completed,0.9431171786,0.939729412,0.9396134125,0.9431171786,0.251306206,12.0,3.0974
perctrix/unfair_tos,,emilyalsentzer/Bio_ClinicalBERT,perctrix_unfair_tos_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9328782708,0.9309145567,0.9328121126,0.9328782708,0.2503787577,13.0,6.2654
perctrix/unfair_tos,,j-hartmann/emotion-english-distilroberta-base,perctrix_unfair_tos_j-hartmann-emotion-english-distilroberta-base,Completed,0.9488054608,0.9433124588,0.9413857734,0.9488054608,0.2311757803,12.0,3.1519
perctrix/unfair_tos,,microsoft/deberta-base,perctrix_unfair_tos_microsoft-deberta-base,Completed,0.9385665529,0.9376538612,0.9419559161,0.9385665529,0.3204235435,13.0,11.5357
perctrix/unfair_tos,,nlptown/bert-base-multilingual-uncased-sentiment,perctrix_unfair_tos_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9385665529,0.9337890664,0.9343416478,0.9385665529,0.2993122339,14.0,6.2473
perctrix/unfair_tos,,roberta-base,perctrix_unfair_tos_roberta-base,Completed,0.9419795222,0.9362177659,0.9404254127,0.9419795222,0.2692265213,12.0,6.0066
perctrix/unfair_tos,,xlm-roberta-base,perctrix_unfair_tos_xlm-roberta-base,Completed,0.9397042093,0.9385596011,0.941634612,0.9397042093,0.291811347,15.0,5.9558
perctrix/unfair_tos,,zhayunduo/roberta-base-stocktwits-finetuned,perctrix_unfair_tos_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9158134243,0.9146472962,0.9204154198,0.9158134243,0.3557961583,13.0,5.9305
ccdv/patent-classification,abstract,GroNLP/hateBERT,ccdv_patent-classification@abstract_GroNLP-hateBERT,Completed,0.5922,0.5668917412,0.5559875441,0.5922,1.184017539,12.0,36.1673
ccdv/patent-classification,abstract,ProsusAI/finbert,ccdv_patent-classification@abstract_ProsusAI-finbert,Completed,0.6162,0.588829656,0.5864644396,0.6162,1.1239281893,12.0,35.9395
ccdv/patent-classification,abstract,albert-base-v2,ccdv_patent-classification@abstract_albert-base-v2,Completed,0.5916,0.5665781828,0.5587623256,0.5916,1.1978697777,13.0,42.0862
ccdv/patent-classification,abstract,bert-base-multilingual-uncased,ccdv_patent-classification@abstract_bert-base-multilingual-uncased,Completed,0.6082,0.5780245777,0.5665653325,0.6082,1.1622862816,12.0,36.242
ccdv/patent-classification,abstract,bert-base-uncased,ccdv_patent-classification@abstract_bert-base-uncased,Completed,0.6302,0.6030171614,0.5960003607,0.6302,1.0988010168,12.0,36.0153
ccdv/patent-classification,abstract,bert-large-uncased,ccdv_patent-classification@abstract_bert-large-uncased,Completed,0.6392,0.6146192255,0.611461001,0.6392,1.0582129955,12.0,112.692
ccdv/patent-classification,abstract,bert-large-uncased-whole-word-masking-finetuned-squad,ccdv_patent-classification@abstract_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.6438,0.617058119,0.6066431072,0.6438,1.081253767,12.0,116.6137
ccdv/patent-classification,abstract,cardiffnlp/twitter-roberta-base-sentiment-latest,ccdv_patent-classification@abstract_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.607,0.5777862128,0.5710070338,0.607,1.1555395126,12.0,34.4725
ccdv/patent-classification,abstract,deepset/roberta-base-squad2,ccdv_patent-classification@abstract_deepset-roberta-base-squad2,Completed,0.6218,0.5907691735,0.5868638421,0.6218,1.1206105947,12.0,34.0314
ccdv/patent-classification,abstract,distilbert-base-uncased,ccdv_patent-classification@abstract_distilbert-base-uncased,Completed,0.6182,0.5885637603,0.5767551593,0.6182,1.1335117817,12.0,18.6714
ccdv/patent-classification,abstract,distilbert-base-uncased-distilled-squad,ccdv_patent-classification@abstract_distilbert-base-uncased-distilled-squad,Completed,0.5938,0.5652743829,0.5566921627,0.5938,1.171780467,12.0,18.2862
ccdv/patent-classification,abstract,distilbert-base-uncased-finetuned-sst-2-english,ccdv_patent-classification@abstract_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.6264,0.5959960367,0.5967527543,0.6264,1.1160788536,12.0,18.2939
ccdv/patent-classification,abstract,distilroberta-base,ccdv_patent-classification@abstract_distilroberta-base,Completed,0.6132,0.5844343062,0.5831805494,0.6132,1.1236257553,12.0,18.2315
ccdv/patent-classification,abstract,emilyalsentzer/Bio_ClinicalBERT,ccdv_patent-classification@abstract_emilyalsentzer-Bio_ClinicalBERT,Completed,0.591,0.5626180582,0.5803532339,0.591,1.1853488684,12.0,36.0761
ccdv/patent-classification,abstract,j-hartmann/emotion-english-distilroberta-base,ccdv_patent-classification@abstract_j-hartmann-emotion-english-distilroberta-base,Completed,0.6122,0.5854413496,0.5787194652,0.6122,1.1380901337,12.0,17.8524
ccdv/patent-classification,abstract,microsoft/deberta-base,ccdv_patent-classification@abstract_microsoft-deberta-base,Completed,0.6214,0.5969476795,0.5937239308,0.6214,1.1090672016,12.0,66.8035
ccdv/patent-classification,abstract,nlptown/bert-base-multilingual-uncased-sentiment,ccdv_patent-classification@abstract_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.5916,0.5628138782,0.554566489,0.5916,1.195931077,12.0,36.0535
ccdv/patent-classification,abstract,roberta-base,ccdv_patent-classification@abstract_roberta-base,Completed,0.6306,0.601006354,0.5989218594,0.6306,1.107814908,12.0,34.0295
ccdv/patent-classification,abstract,xlm-roberta-base,ccdv_patent-classification@abstract_xlm-roberta-base,Completed,0.5884,0.5660566208,0.5654192491,0.5884,1.2121007442,13.0,34.9736
ccdv/patent-classification,abstract,zhayunduo/roberta-base-stocktwits-finetuned,ccdv_patent-classification@abstract_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.5764,0.5606748771,0.5755310422,0.5764,1.2779893875,14.0,34.4417
jackhhao/jailbreak-classification,,GroNLP/hateBERT,jackhhao_jailbreak-classification_GroNLP-hateBERT,Completed,0.9885496183,0.9885561399,0.9888222465,0.9885496183,0.0412919931,12.0,1.8903
jackhhao/jailbreak-classification,,ProsusAI/finbert,jackhhao_jailbreak-classification_ProsusAI-finbert,Completed,0.9770992366,0.9771086046,0.9772320722,0.9770992366,0.0736528784,12.0,1.8906
jackhhao/jailbreak-classification,,albert-base-v2,jackhhao_jailbreak-classification_albert-base-v2,Completed,0.9885496183,0.9885521287,0.9885835216,0.9885496183,0.0802490041,15.0,2.2172
jackhhao/jailbreak-classification,,bert-base-multilingual-uncased,jackhhao_jailbreak-classification_bert-base-multilingual-uncased,Completed,0.9809160305,0.9809268998,0.9811953407,0.9809160305,0.1174696609,13.0,1.8929
jackhhao/jailbreak-classification,,bert-base-uncased,jackhhao_jailbreak-classification_bert-base-uncased,Completed,0.9885496183,0.9885521287,0.9885835216,0.9885496183,0.0670030639,18.0,1.8978
jackhhao/jailbreak-classification,,bert-large-uncased,jackhhao_jailbreak-classification_bert-large-uncased,Completed,0.9923664122,0.9923664122,0.9923664122,0.9923664122,0.041072052,14.0,5.9256
jackhhao/jailbreak-classification,,bert-large-uncased-whole-word-masking-finetuned-squad,jackhhao_jailbreak-classification_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9961832061,0.9961840429,0.9962139867,0.9961832061,0.0272412561,14.0,5.935
jackhhao/jailbreak-classification,,cardiffnlp/twitter-roberta-base-sentiment-latest,jackhhao_jailbreak-classification_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9694656489,0.969494144,0.9713303421,0.9694656489,0.0971477777,11.0,1.8143
jackhhao/jailbreak-classification,,deepset/roberta-base-squad2,jackhhao_jailbreak-classification_deepset-roberta-base-squad2,Completed,0.9961832061,0.9961840429,0.9962139867,0.9961832061,0.0259341374,12.0,1.8086
jackhhao/jailbreak-classification,,distilbert-base-uncased,jackhhao_jailbreak-classification_distilbert-base-uncased,Completed,0.965648855,0.9655959706,0.9662530908,0.965648855,0.0970640257,12.0,0.9722
jackhhao/jailbreak-classification,,distilbert-base-uncased-distilled-squad,jackhhao_jailbreak-classification_distilbert-base-uncased-distilled-squad,Completed,0.9847328244,0.9847390698,0.9848603109,0.9847328244,0.0787058994,13.0,0.9567
jackhhao/jailbreak-classification,,distilbert-base-uncased-finetuned-sst-2-english,jackhhao_jailbreak-classification_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9732824427,0.9732413105,0.9739158796,0.9732824427,0.0666211396,12.0,0.9602
jackhhao/jailbreak-classification,,distilroberta-base,jackhhao_jailbreak-classification_distilroberta-base,Completed,0.9618320611,0.9617873182,0.9621945185,0.9618320611,0.0905314013,11.0,0.9555
jackhhao/jailbreak-classification,,emilyalsentzer/Bio_ClinicalBERT,jackhhao_jailbreak-classification_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9809160305,0.9809112843,0.9809352486,0.9809160305,0.0634112582,12.0,1.8815
jackhhao/jailbreak-classification,,j-hartmann/emotion-english-distilroberta-base,jackhhao_jailbreak-classification_j-hartmann-emotion-english-distilroberta-base,Completed,0.9961832061,0.9961840429,0.9962139867,0.9961832061,0.0268587973,13.0,0.9561
jackhhao/jailbreak-classification,,microsoft/deberta-base,jackhhao_jailbreak-classification_microsoft-deberta-base,Completed,0.9770992366,0.9771152839,0.9775872164,0.9770992366,0.1034703255,11.0,3.5038
jackhhao/jailbreak-classification,,nlptown/bert-base-multilingual-uncased-sentiment,jackhhao_jailbreak-classification_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9885496183,0.9885521287,0.9885835216,0.9885496183,0.0788740367,13.0,1.8797
jackhhao/jailbreak-classification,,roberta-base,jackhhao_jailbreak-classification_roberta-base,Completed,0.9770992366,0.9770723909,0.9775047584,0.9770992366,0.0584981032,11.0,1.804
jackhhao/jailbreak-classification,,xlm-roberta-base,jackhhao_jailbreak-classification_xlm-roberta-base,Completed,0.9809160305,0.9809202145,0.9809530565,0.9809160305,0.0940468162,14.0,1.8099
jackhhao/jailbreak-classification,,zhayunduo/roberta-base-stocktwits-finetuned,jackhhao_jailbreak-classification_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9847328244,0.9847390698,0.9848603109,0.9847328244,0.0509563982,11.0,1.812
raquiba/Sarcasm_News_Headline,,GroNLP/hateBERT,raquiba_Sarcasm_News_Headline_GroNLP-hateBERT,Completed,0.8838,0.8842167586,0.8888071066,0.8838,0.2797372937,11.0,35.981
raquiba/Sarcasm_News_Headline,,ProsusAI/finbert,raquiba_Sarcasm_News_Headline_ProsusAI-finbert,Completed,0.9062,0.9062886788,0.9065002751,0.9062,0.258751303,11.0,35.847
raquiba/Sarcasm_News_Headline,,albert-base-v2,raquiba_Sarcasm_News_Headline_albert-base-v2,Completed,0.8904,0.8906111906,0.8914282193,0.8904,0.2832276821,11.0,41.9728
raquiba/Sarcasm_News_Headline,,bert-base-multilingual-uncased,raquiba_Sarcasm_News_Headline_bert-base-multilingual-uncased,Completed,0.882,0.8824375663,0.888325171,0.882,0.280926466,11.0,36.0596
raquiba/Sarcasm_News_Headline,,bert-base-uncased,raquiba_Sarcasm_News_Headline_bert-base-uncased,Completed,0.8972,0.8975638478,0.9018575036,0.8972,0.2501149476,11.0,35.8062
raquiba/Sarcasm_News_Headline,,bert-large-uncased,raquiba_Sarcasm_News_Headline_bert-large-uncased,Completed,0.9046,0.9044963908,0.9045163425,0.9046,0.2349033207,11.0,112.6366
raquiba/Sarcasm_News_Headline,,bert-large-uncased-whole-word-masking-finetuned-squad,raquiba_Sarcasm_News_Headline_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9008,0.8997885404,0.9046179079,0.9008,0.2589742243,11.0,113.5397
raquiba/Sarcasm_News_Headline,,cardiffnlp/twitter-roberta-base-sentiment-latest,raquiba_Sarcasm_News_Headline_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9166,0.9167505286,0.9174339912,0.9166,0.2244685292,11.0,33.8415
raquiba/Sarcasm_News_Headline,,deepset/roberta-base-squad2,raquiba_Sarcasm_News_Headline_deepset-roberta-base-squad2,Completed,0.9102,0.9097153453,0.9113761992,0.9102,0.234865278,11.0,33.8472
raquiba/Sarcasm_News_Headline,,distilbert-base-uncased,raquiba_Sarcasm_News_Headline_distilbert-base-uncased,Completed,0.8952,0.8955309884,0.898289039,0.8952,0.253926754,11.0,18.5178
raquiba/Sarcasm_News_Headline,,distilbert-base-uncased-distilled-squad,raquiba_Sarcasm_News_Headline_distilbert-base-uncased-distilled-squad,Completed,0.8802,0.8806330053,0.8854299828,0.8802,0.2778596282,11.0,18.1735
raquiba/Sarcasm_News_Headline,,distilbert-base-uncased-finetuned-sst-2-english,raquiba_Sarcasm_News_Headline_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.8858,0.8860372955,0.8870005502,0.8858,0.2694781721,11.0,18.2886
raquiba/Sarcasm_News_Headline,,distilroberta-base,raquiba_Sarcasm_News_Headline_distilroberta-base,Completed,0.904,0.9037089213,0.9042177553,0.904,0.2399585396,11.0,17.9613
raquiba/Sarcasm_News_Headline,,emilyalsentzer/Bio_ClinicalBERT,raquiba_Sarcasm_News_Headline_emilyalsentzer-Bio_ClinicalBERT,Completed,0.8578,0.8582683806,0.8614545807,0.8578,0.3238213658,11.0,35.7845
raquiba/Sarcasm_News_Headline,,j-hartmann/emotion-english-distilroberta-base,raquiba_Sarcasm_News_Headline_j-hartmann-emotion-english-distilroberta-base,Completed,0.8876,0.887943698,0.8904398047,0.8876,0.2752501965,11.0,17.7524
raquiba/Sarcasm_News_Headline,,microsoft/deberta-base,raquiba_Sarcasm_News_Headline_microsoft-deberta-base,Completed,0.9104,0.9106046678,0.911759769,0.9104,0.2577877045,11.0,67.8818
raquiba/Sarcasm_News_Headline,,nlptown/bert-base-multilingual-uncased-sentiment,raquiba_Sarcasm_News_Headline_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.8968,0.8969212886,0.897238038,0.8968,0.2554196417,11.0,35.711
raquiba/Sarcasm_News_Headline,,roberta-base,raquiba_Sarcasm_News_Headline_roberta-base,Completed,0.9188,0.9188,0.9188,0.9188,0.2080553174,11.0,33.8346
raquiba/Sarcasm_News_Headline,,xlm-roberta-base,raquiba_Sarcasm_News_Headline_xlm-roberta-base,Completed,0.8908,0.8906532999,0.8906876057,0.8908,0.2685028911,13.0,34.018
